customer_id,customer_segment,cluster_id,recency,frequency,monetary,discount_rate,promo_order_rate,zip,city,signup_date,gender,age_group,acquisition_channel
30485,At Risk / Churn,0,273,7,333840.88,0.030198781999811762,0.2857142857142857,48336,Nam Dinh,2022-04-11,Female,55+,email_campaign
30486,At Risk / Churn,0,871,11,335825.37,0.04125903269602146,0.2727272727272727,48336,Nam Dinh,2017-09-03,Male,18-24,organic_search
30488,Loyal Customers,2,208,6,122202.62000000001,0.00478612685316944,0.16666666666666666,48340,Nam Dinh,2022-09-06,Female,18-24,direct
30490,At Risk / Churn,0,956,5,90686.36,0.034118942445066976,0.6,48340,Nam Dinh,2012-11-10,Female,55+,referral
30492,Bargain Hunters,1,3798,1,6446.96,0.0,0.0,48340,Nam Dinh,2020-02-22,Male,35-44,organic_search
30493,Hibernating / Low Engagement,3,1381,1,24812.62,0.12000002837265786,1.0,48341,Nam Dinh,2019-04-19,Female,35-44,direct
30494,Loyal Customers,2,264,6,98555.51,0.048003536920715247,0.5,48341,Nam Dinh,2020-11-30,Female,35-44,organic_search
30495,Hibernating / Low Engagement,3,1947,4,144366.77,0.07363980754479733,0.75,48341,Nam Dinh,2022-05-14,Female,25-34,direct
30497,Hibernating / Low Engagement,3,1704,3,106069.05,0.08215317527050851,0.6666666666666666,48341,Nam Dinh,2022-05-11,Female,25-34,organic_search
30498,At Risk / Churn,0,598,5,91060.5,0.10663778412853513,0.8,48342,Hanoi,2020-02-08,Non-binary,18-24,social_media
30499,Hibernating / Low Engagement,3,2332,3,69988.18,0.11629479121842619,0.6666666666666666,48342,Hanoi,2015-02-22,Male,25-34,organic_search
30501,Hibernating / Low Engagement,3,3786,1,30898.48,0.0,0.0,48342,Hanoi,2021-01-18,Male,55+,social_media
30502,At Risk / Churn,0,1682,5,116675.23,0.04091162495842657,0.6,48342,Hanoi,2022-04-05,Female,18-24,organic_search
30503,At Risk / Churn,0,826,17,456163.57,0.03681035962993334,0.4117647058823529,48346,Nam Dinh,2020-08-11,Male,35-44,paid_search
30505,Champions,4,191,11,316751.41000000003,0.038724671456219266,0.09090909090909091,48346,Nam Dinh,2020-11-06,Male,35-44,organic_search
30507,At Risk / Churn,0,1283,8,137198.49,0.06069921580529257,0.75,48346,Nam Dinh,2020-08-26,Female,35-44,email_campaign
30510,Champions,4,61,10,386952.94,0.025257122848912853,0.3,48348,Ha Long,2021-08-12,Male,35-44,social_media
30515,At Risk / Churn,0,1368,5,139572.58000000002,0.12749212916428518,0.6,48350,Son Tay,2020-01-06,Female,25-34,social_media
30516,At Risk / Churn,0,1228,5,123885.56,0.023253610026827784,0.6,48350,Son Tay,2018-07-09,Male,25-34,paid_search
30517,Hibernating / Low Engagement,3,846,2,66868.93,0.11403377324969848,1.0,48350,Son Tay,2020-10-22,Female,25-34,email_campaign
30518,Hibernating / Low Engagement,3,2013,5,80230.98,0.02796831624918357,0.2,48353,Bac Giang,2017-02-18,Female,18-24,social_media
30519,At Risk / Churn,0,2451,8,152822.2,0.03763878926097932,0.5,48353,Bac Giang,2017-08-10,Male,35-44,referral
30520,Hibernating / Low Engagement,3,1725,4,82352.49,0.11120684100732027,0.75,48353,Bac Giang,2020-10-02,Male,35-44,organic_search
30522,Loyal Customers,2,365,3,90367.22,0.09349851822523277,0.3333333333333333,48353,Bac Giang,2022-02-20,Female,18-24,organic_search
30524,Hibernating / Low Engagement,3,922,3,56546.490000000005,0.03103203293358996,0.3333333333333333,48356,Thai Nguyen,2022-12-07,Female,25-34,organic_search
30525,Hibernating / Low Engagement,3,2498,4,44134.65,0.0,0.0,48356,Thai Nguyen,2019-05-29,Male,18-24,paid_search
30526,At Risk / Churn,0,1643,6,106568.65,0.010224068159711382,0.16666666666666666,48356,Thai Nguyen,2019-11-06,Male,35-44,referral
30528,Bargain Hunters,1,2407,1,19401.7,0.0,0.0,48357,Bac Ninh,2018-06-05,Female,25-34,social_media
30529,Hibernating / Low Engagement,3,2830,3,100955.04000000001,0.117213580713387,0.6666666666666666,48357,Bac Ninh,2019-03-28,Female,35-44,email_campaign
30530,At Risk / Churn,0,542,6,193245.31,0.053538592857635424,0.3333333333333333,48357,Bac Ninh,2020-05-03,Female,45-54,direct
30531,Hibernating / Low Engagement,3,2195,3,88220.33,0.0034958842116701474,0.3333333333333333,48357,Bac Ninh,2022-10-06,Female,25-34,social_media
30532,At Risk / Churn,0,935,4,133042.75,0.07711289366089415,0.5,48357,Bac Ninh,2019-10-05,Non-binary,45-54,direct
30533,At Risk / Churn,0,839,5,100527.57,0.07438520814682245,0.6,48359,Hai Phong,2018-05-15,Male,25-34,organic_search
30534,Loyal Customers,2,234,6,88716.26,0.10690106066010162,0.8333333333333334,48359,Hai Phong,2021-07-19,Male,18-24,referral
30535,At Risk / Churn,0,951,5,148730.07,0.0,0.0,48359,Hai Phong,2018-06-10,Female,18-24,organic_search
30536,At Risk / Churn,0,1004,5,176869.99,0.11439568004121038,0.8,48359,Hai Phong,2020-04-26,Female,55+,organic_search
30537,Hibernating / Low Engagement,3,3422,2,45570.04,0.005456127930049822,0.5,48359,Hai Phong,2015-07-05,Male,25-34,organic_search
30538,At Risk / Churn,0,1420,4,163044.47,0.0,0.0,48360,Thai Nguyen,2019-06-09,Female,45-54,direct
30539,Loyal Customers,2,196,6,228487.46000000002,0.07585723495870048,0.5,48360,Thai Nguyen,2021-11-28,Female,18-24,paid_search
30540,Loyal Customers,2,374,6,85089.95000000001,0.12534279870116055,0.5,48360,Thai Nguyen,2022-09-28,Male,25-34,social_media
30541,At Risk / Churn,0,1661,7,145007.98,0.06836279554162246,0.42857142857142855,48360,Thai Nguyen,2018-07-24,Male,55+,organic_search
30542,At Risk / Churn,0,1988,7,213407.81,0.02703720876582773,0.14285714285714285,48360,Thai Nguyen,2020-04-29,Male,18-24,paid_search
30543,Bargain Hunters,1,2110,1,2112.3,0.11999966671388221,1.0,48361,Nam Dinh,2018-04-16,Female,35-44,paid_search
30549,At Risk / Churn,0,967,11,308098.09,0.02152620753973832,0.18181818181818182,48362,Ninh Binh,2018-02-23,Female,45-54,direct
30550,At Risk / Churn,0,1012,10,164244.94999999998,0.10146852184702174,0.4,48362,Ninh Binh,2020-10-18,Female,25-34,organic_search
30551,Hibernating / Low Engagement,3,1706,5,64895.439999999995,0.003110238101346111,0.2,48362,Ninh Binh,2021-09-08,Male,45-54,organic_search
30552,Champions,4,18,15,323353.02,0.03481507560892869,0.2,48362,Ninh Binh,2012-12-11,Male,35-44,direct
30553,Loyal Customers,2,49,4,200840.9,0.0009948224465767912,0.25,48363,Hanoi,2022-08-23,Male,18-24,organic_search
30554,Hibernating / Low Engagement,3,2078,3,76228.18000000001,0.0,0.0,48363,Hanoi,2022-04-21,Male,55+,organic_search
30555,Hibernating / Low Engagement,3,547,2,20927.1,0.12344912137995684,0.5,48363,Hanoi,2022-10-23,Female,25-34,organic_search
30556,Bargain Hunters,1,3669,1,2156.68,0.0,0.0,48363,Hanoi,2021-10-09,Male,25-34,organic_search
30557,Bargain Hunters,1,1218,1,7445.2,0.006670936065748746,1.0,48363,Hanoi,2019-01-07,Male,45-54,organic_search
30561,Bargain Hunters,1,3534,1,4119.18,0.0,0.0,48366,Bac Ninh,2014-01-24,Male,35-44,social_media
30562,Bargain Hunters,1,3533,1,6571.8,0.0,0.0,48366,Bac Ninh,2020-04-20,Male,25-34,social_media
30564,Hibernating / Low Engagement,3,915,3,30347.1,0.09808055579001428,0.6666666666666666,48367,Ninh Binh,2018-08-13,Male,35-44,email_campaign
30566,Hibernating / Low Engagement,3,1282,4,97893.76,0.09178020756232556,0.25,48367,Ninh Binh,2014-04-07,Male,45-54,organic_search
30568,Hibernating / Low Engagement,3,1649,2,116742.67,0.047988703992745504,0.5,48370,Ninh Binh,2021-01-21,Male,35-44,organic_search
30569,Bargain Hunters,1,1394,1,10437.8,0.0,0.0,48370,Ninh Binh,2019-08-27,Male,45-54,paid_search
30570,Bargain Hunters,1,1161,1,4418.64,0.0,0.0,48370,Ninh Binh,2021-02-13,Female,45-54,social_media
30571,Bargain Hunters,1,1157,2,18001.68,0.07316141395595972,0.5,48370,Ninh Binh,2017-07-30,Female,45-54,organic_search
30572,Hibernating / Low Engagement,3,2744,3,65642.08,0.04654912266125795,0.3333333333333333,48370,Ninh Binh,2021-02-18,Male,35-44,direct
30574,At Risk / Churn,0,675,13,153040.27000000002,0.07992583147558317,0.3076923076923077,48371,Cam Pha,2021-07-10,Female,25-34,referral
30575,At Risk / Churn,0,702,11,237411.22,0.03861557791111891,0.45454545454545453,48371,Cam Pha,2017-05-28,Female,55+,organic_search
30576,Champions,4,350,15,413968.32,0.0163030776885621,0.13333333333333333,48371,Cam Pha,2021-09-28,Male,18-24,referral
30577,Champions,4,64,18,569684.96,0.04804608347263776,0.3888888888888889,48371,Cam Pha,2018-03-24,Female,45-54,social_media
30578,At Risk / Churn,0,1126,5,104080.71,0.030713362346544246,0.4,48374,Nam Dinh,2021-09-09,Male,25-34,email_campaign
30579,Loyal Customers,2,244,2,18794.93,0.0,0.0,48374,Nam Dinh,2018-11-19,Male,45-54,organic_search
30580,At Risk / Churn,0,638,5,118330.38,0.06088542831082061,0.2,48374,Nam Dinh,2022-10-03,Female,25-34,direct
30581,Hibernating / Low Engagement,3,2342,3,29449.239999999998,0.0,0.0,48374,Nam Dinh,2014-08-07,Male,25-34,organic_search
30584,At Risk / Churn,0,2101,8,135013.07,0.032898260860969586,0.375,48375,Thai Nguyen,2014-02-22,Female,55+,paid_search
30585,Loyal Customers,2,64,7,172448.84,0.10835588612648267,0.7142857142857143,48375,Thai Nguyen,2017-11-20,Female,55+,organic_search
30586,Hibernating / Low Engagement,3,1714,4,94964.19,0.005091869363095168,0.25,48375,Thai Nguyen,2017-09-20,Male,45-54,paid_search
30589,Bargain Hunters,1,601,1,21050.34,0.0,0.0,48377,Viet Tri,2015-09-14,Female,35-44,social_media
30590,At Risk / Churn,0,1377,5,98531.28,0.12610504856027388,0.8,48377,Viet Tri,2012-06-18,Male,18-24,organic_search
30592,Hibernating / Low Engagement,3,2016,4,117557.56,0.10725251639117184,0.5,48377,Viet Tri,2017-11-06,Female,25-34,email_campaign
30594,At Risk / Churn,0,1283,6,126813.31999999999,0.05556837752444149,0.5,48380,Thai Nguyen,2022-07-04,Male,25-34,organic_search
30596,At Risk / Churn,0,1225,7,93602.59,0.0037252831454673042,0.14285714285714285,48380,Thai Nguyen,2019-01-05,Female,25-34,email_campaign
30597,At Risk / Churn,0,298,7,225707.78,0.046644106518579594,0.42857142857142855,48380,Thai Nguyen,2014-09-08,Male,45-54,organic_search
30598,Champions,4,108,12,279774.56,0.07498543085297339,0.5833333333333334,48381,Uong Bi,2022-09-27,Male,45-54,paid_search
30599,At Risk / Churn,0,1523,14,265941.17,0.09433226607770258,0.5714285714285714,48381,Uong Bi,2016-09-14,Female,25-34,referral
30600,At Risk / Churn,0,878,10,157438.88,0.008430354364597034,0.2,48381,Uong Bi,2019-07-07,Non-binary,55+,organic_search
30601,At Risk / Churn,0,964,7,218504.53,0.03125801772543832,0.2857142857142857,48381,Uong Bi,2018-01-03,Male,35-44,direct
30602,At Risk / Churn,0,2347,5,181833.39,0.0,0.0,48381,Uong Bi,2021-02-15,Male,25-34,direct
30603,At Risk / Churn,0,589,11,275101.53,0.0,0.0,48382,Viet Tri,2021-12-08,Female,45-54,organic_search
30604,At Risk / Churn,0,399,8,161785.77,0.06701917375032286,0.625,48382,Viet Tri,2020-03-20,Male,35-44,email_campaign
30605,At Risk / Churn,0,1283,6,108786.24,0.038219944306952025,0.3333333333333333,48382,Viet Tri,2017-08-16,Male,25-34,paid_search
30606,At Risk / Churn,0,949,6,226588.01,0.0,0.0,48382,Viet Tri,2018-10-02,Male,45-54,direct
30607,At Risk / Churn,0,969,11,198082.75,0.04572966823716661,0.45454545454545453,48382,Viet Tri,2019-11-09,Male,25-34,email_campaign
30608,Hibernating / Low Engagement,3,921,4,65690.02,0.11897436791560181,0.25,48383,Son Tay,2018-08-19,Male,25-34,social_media
30609,At Risk / Churn,0,608,5,214647.78,0.04257641804529952,0.2,48383,Son Tay,2020-03-03,Female,45-54,organic_search
30610,At Risk / Churn,0,518,8,187243.82,0.04874773730386856,0.5,48383,Son Tay,2022-05-25,Female,35-44,paid_search
30613,Champions,4,41,11,368965.01,0.06024607841576594,0.36363636363636365,48386,Bac Ninh,2019-11-07,Female,25-34,paid_search
30614,At Risk / Churn,0,979,4,254957.72,0.0,0.0,48386,Bac Ninh,2020-03-20,Male,18-24,email_campaign
30615,At Risk / Churn,0,2795,6,267456.24,0.09522050090157845,0.5,48386,Bac Ninh,2014-06-05,Female,45-54,organic_search
30616,At Risk / Churn,0,1126,5,76600.34,0.03324365004181266,0.4,48386,Bac Ninh,2017-11-06,Female,25-34,paid_search
30618,Champions,4,375,13,420662.69,0.04563065961210146,0.38461538461538464,48390,Bac Ninh,2016-08-16,Male,45-54,paid_search
30619,At Risk / Churn,0,279,9,211420.21000000002,0.08273133026906378,0.6666666666666666,48390,Bac Ninh,2020-09-17,Female,45-54,social_media
30621,Loyal Customers,2,193,6,126662.92,0.013807006495985869,0.3333333333333333,48390,Bac Ninh,2021-06-10,Female,25-34,social_media
30622,At Risk / Churn,0,795,14,312380.11,0.03025303377212935,0.2857142857142857,48390,Bac Ninh,2020-08-12,Male,25-34,organic_search
30623,Loyal Customers,2,113,5,167698.16,0.047447409375015265,0.6,48393,Viet Tri,2016-03-07,Male,45-54,referral
30624,At Risk / Churn,0,535,4,121454.78,0.10984106909267022,0.25,48393,Viet Tri,2021-08-22,Female,35-44,organic_search
30626,At Risk / Churn,0,1898,7,147081.17,0.03859009064098953,0.5714285714285714,48393,Viet Tri,2022-07-10,Male,18-24,social_media
30627,Loyal Customers,2,160,6,107296.06999999999,0.08602980742291938,0.5,48393,Viet Tri,2022-11-18,Male,35-44,direct
30628,Hibernating / Low Engagement,3,3582,1,45236.12,0.0,0.0,48397,Ninh Binh,2018-08-30,Female,18-24,organic_search
30634,Bargain Hunters,1,3415,1,3701.68,0.013327362674854999,1.0,48401,Bac Giang,2014-08-29,Female,55+,organic_search
30638,At Risk / Churn,0,969,9,109539.56,0.031557781018898313,0.3333333333333333,48412,Bac Giang,2019-03-01,Male,55+,paid_search
30639,Hibernating / Low Engagement,3,966,4,25872.600000000002,0.06859150411855743,0.5,48412,Bac Giang,2019-10-30,Female,35-44,email_campaign
30641,At Risk / Churn,0,947,5,133586.27,0.03432970967348315,0.4,48412,Bac Giang,2018-05-29,Female,35-44,direct
30643,Bargain Hunters,1,2535,2,4741.82,0.0,0.0,48413,Bac Giang,2020-08-16,Male,25-34,social_media
30644,Hibernating / Low Engagement,3,2866,1,33046.5,0.0,0.0,48413,Bac Giang,2021-12-14,Male,18-24,organic_search
30645,Hibernating / Low Engagement,3,2535,4,48676.2,0.17627319133597835,0.25,48413,Bac Giang,2017-08-17,Male,45-54,email_campaign
30646,At Risk / Churn,0,766,3,175117.77,0.09875333333504885,0.3333333333333333,48413,Bac Giang,2017-07-18,Female,55+,organic_search
30647,Hibernating / Low Engagement,3,1046,2,50573.399999999994,0.0,0.0,48413,Bac Giang,2018-01-29,Male,55+,social_media
30650,Hibernating / Low Engagement,3,1674,1,60359.2,0.0,0.0,48414,Viet Tri,2018-06-04,Female,25-34,organic_search
30651,Hibernating / Low Engagement,3,2085,1,31398.96,0.0,0.0,48414,Viet Tri,2017-10-20,Male,25-34,email_campaign
30652,Hibernating / Low Engagement,3,3215,2,22777.239999999998,0.050580433251218186,0.5,48414,Viet Tri,2019-02-03,Male,55+,organic_search
30654,At Risk / Churn,0,590,8,343436.82,0.0,0.0,48415,Uong Bi,2019-08-15,Female,25-34,social_media
30655,Champions,4,254,8,269465.06,0.007626869995852851,0.125,48415,Uong Bi,2022-07-02,Female,55+,direct
30656,At Risk / Churn,0,1010,7,103627.64,0.058459605561638504,0.2857142857142857,48415,Uong Bi,2020-08-07,Female,25-34,organic_search
30657,Hibernating / Low Engagement,3,3566,2,53709.99,0.03573179012090787,0.5,48415,Uong Bi,2021-08-08,Male,25-34,referral
30659,Hibernating / Low Engagement,3,1254,3,58889.54,0.1432413082832147,0.6666666666666666,48416,Hai Phong,2013-11-26,Male,45-54,social_media
30661,Hibernating / Low Engagement,3,2033,2,34201.75,0.007440622157783327,0.5,48416,Hai Phong,2019-05-03,Female,45-54,email_campaign
30662,Hibernating / Low Engagement,3,2382,3,87025.56,0.003732045541029834,0.3333333333333333,48416,Hai Phong,2022-11-17,Female,35-44,direct
30663,Hibernating / Low Engagement,3,1720,2,21293.94,0.0,0.0,48417,Ninh Binh,2022-01-04,Male,25-34,organic_search
30664,Bargain Hunters,1,2721,1,14750.9,0.17999988882032808,1.0,48417,Ninh Binh,2017-05-11,Male,45-54,social_media
30665,Loyal Customers,2,183,3,80468.25,0.04128474688628201,0.3333333333333333,48417,Ninh Binh,2014-03-27,Female,45-54,paid_search
30666,Hibernating / Low Engagement,3,2030,4,58685.979999999996,0.0,0.0,48417,Ninh Binh,2022-11-25,Female,25-34,referral
30667,Bargain Hunters,1,2820,1,9385.97,0.11999958746918911,1.0,48417,Ninh Binh,2014-02-20,Female,18-24,organic_search
30668,Hibernating / Low Engagement,3,2807,2,41682.59,0.0,0.0,48418,Phu Ly,2019-12-11,Female,25-34,social_media
30669,Hibernating / Low Engagement,3,2575,3,43468.9,0.027838472627827824,0.3333333333333333,48418,Phu Ly,2021-01-31,Male,35-44,organic_search
30670,Hibernating / Low Engagement,3,2784,4,59406.600000000006,0.0,0.0,48418,Phu Ly,2019-03-25,Female,25-34,paid_search
30671,Hibernating / Low Engagement,3,2034,3,141028.52,0.030773721191022053,0.3333333333333333,48418,Phu Ly,2022-11-14,Female,25-34,direct
30672,Hibernating / Low Engagement,3,1222,5,74106.0,0.03531590455633788,0.8,48418,Phu Ly,2015-01-31,Male,25-34,organic_search
30673,Bargain Hunters,1,3466,1,12707.99,0.18000006452632833,1.0,48419,Hai Phong,2015-08-28,Male,18-24,paid_search
30676,Bargain Hunters,1,3833,1,8995.77,0.0,0.0,48419,Hai Phong,2022-04-23,Male,35-44,email_campaign
30677,Bargain Hunters,1,3657,1,23990.84,0.0,0.0,48419,Hai Phong,2016-05-01,Male,55+,email_campaign
30678,At Risk / Churn,0,967,15,408074.39,0.058756928523498515,0.6666666666666666,48420,Son Tay,2017-01-02,Male,18-24,social_media
30679,At Risk / Churn,0,734,14,284068.7,0.08491995823605443,0.6428571428571429,48420,Son Tay,2017-05-06,Female,18-24,referral
30681,At Risk / Churn,0,1127,13,373345.14999999997,0.06848822519888477,0.5384615384615384,48420,Son Tay,2019-11-25,Male,35-44,organic_search
30682,Champions,4,64,17,300132.24,0.07122082875956406,0.47058823529411764,48420,Son Tay,2015-11-10,Male,35-44,organic_search
30683,At Risk / Churn,0,995,7,236665.37,0.04905473982979567,0.2857142857142857,48421,Viet Tri,2017-11-06,Male,35-44,organic_search
30684,Hibernating / Low Engagement,3,1659,3,99670.19,0.010136669802999,0.6666666666666666,48421,Viet Tri,2016-02-24,Female,35-44,social_media
30685,Loyal Customers,2,489,3,55368.049999999996,0.000902233117188353,0.3333333333333333,48421,Viet Tri,2017-06-03,Male,25-34,organic_search
30686,At Risk / Churn,0,1804,7,185903.45,0.057396395639948534,0.42857142857142855,48421,Viet Tri,2020-06-30,Female,35-44,paid_search
30687,Hibernating / Low Engagement,3,448,2,18285.2,0.08623800028984203,0.5,48421,Viet Tri,2019-07-18,Female,45-54,paid_search
30688,Hibernating / Low Engagement,3,2667,3,20655.719999999998,0.003460147514599005,0.3333333333333333,48422,Hai Phong,2022-01-14,Female,55+,organic_search
30689,Loyal Customers,2,480,3,39319.04,0.03815007182249081,0.6666666666666666,48422,Hai Phong,2021-01-09,Male,35-44,paid_search
30690,Bargain Hunters,1,3129,1,13363.15,0.0,0.0,48422,Hai Phong,2018-10-28,Male,25-34,organic_search
30691,At Risk / Churn,0,645,8,86671.70999999999,0.039950114279903685,0.375,48422,Hai Phong,2022-04-01,Male,25-34,organic_search
30692,Hibernating / Low Engagement,3,2065,3,64064.47,0.0860716104089266,0.6666666666666666,48422,Hai Phong,2022-06-16,Female,35-44,email_campaign
30695,Champions,4,192,10,285043.93,0.01249743072377321,0.2,48423,Bac Giang,2018-03-27,Male,35-44,direct
30696,At Risk / Churn,0,508,10,173736.88,0.09455484355410128,0.5,48423,Bac Giang,2020-01-08,Female,25-34,social_media
30697,Champions,4,244,11,373544.17,0.00390819140770142,0.09090909090909091,48423,Bac Giang,2020-11-05,Male,55+,paid_search
30698,Bargain Hunters,1,3662,1,10614.0,0.0,0.0,48426,Ninh Binh,2013-03-13,Non-binary,35-44,organic_search
30702,Hibernating / Low Engagement,3,1296,3,53411.28999999999,0.03128136561180876,0.3333333333333333,48426,Ninh Binh,2020-09-29,Female,35-44,email_campaign
30703,Bargain Hunters,1,1944,1,23967.09,0.1,1.0,48427,Nam Dinh,2015-03-23,Male,25-34,paid_search
30704,Hibernating / Low Engagement,3,1614,2,54062.98,0.02294047620983971,0.5,48427,Nam Dinh,2014-08-28,Female,25-34,social_media
30708,Hibernating / Low Engagement,3,3156,2,55042.12,0.0,0.0,48428,Son Tay,2016-04-27,Female,45-54,paid_search
30709,Loyal Customers,2,193,4,38480.229999999996,0.0,0.0,48428,Son Tay,2014-03-05,Female,55+,paid_search
30710,At Risk / Churn,0,1079,6,265226.92,0.00756144954661911,0.16666666666666666,48428,Son Tay,2020-03-04,Female,25-34,paid_search
30711,Champions,4,157,10,479547.6,0.040019063989580626,0.3,48428,Son Tay,2014-07-15,Male,25-34,direct
30712,Loyal Customers,2,298,4,55314.63,0.04198129603833278,0.5,48428,Son Tay,2014-05-17,Male,25-34,social_media
30713,Hibernating / Low Engagement,3,1647,3,18035.86,0.0876829668642627,0.6666666666666666,48429,Bac Ninh,2020-06-08,Male,35-44,social_media
30714,Hibernating / Low Engagement,3,3361,1,83653.68,0.0,0.0,48429,Bac Ninh,2017-08-31,Male,55+,social_media
30715,At Risk / Churn,0,1584,7,144454.15,0.0,0.0,48429,Bac Ninh,2021-03-03,Male,45-54,paid_search
30716,At Risk / Churn,0,1706,6,213140.03,0.0,0.0,48429,Bac Ninh,2022-01-16,Female,35-44,organic_search
30717,Hibernating / Low Engagement,3,1689,4,128104.5,0.0,0.0,48429,Bac Ninh,2020-04-22,Male,35-44,social_media
30718,Champions,4,139,21,553336.9500000001,0.04397224929893964,0.2857142857142857,48430,Nam Dinh,2022-09-08,Male,25-34,organic_search
30719,Champions,4,522,19,423970.93,0.03328412092903479,0.21052631578947367,48430,Nam Dinh,2020-12-12,Male,35-44,organic_search
30720,At Risk / Churn,0,562,15,567672.86,0.026222039125754316,0.2,48430,Nam Dinh,2017-07-18,Male,35-44,paid_search
30721,Champions,4,291,16,410682.9,0.04469301500785329,0.375,48430,Nam Dinh,2013-04-20,Female,35-44,organic_search
30722,Champions,4,215,18,465299.77,0.06028763694779577,0.3888888888888889,48430,Nam Dinh,2018-04-23,Male,25-34,organic_search
30724,Hibernating / Low Engagement,3,2871,1,45891.16,0.0,0.0,48432,Thai Nguyen,2019-05-31,Male,45-54,referral
30728,Loyal Customers,2,233,8,130737.53,0.029887868828032835,0.375,48433,Cam Pha,2018-09-04,Male,45-54,social_media
30729,Champions,4,290,13,281868.23,0.02272552734130337,0.3076923076923077,48433,Cam Pha,2022-04-18,Female,18-24,paid_search
30732,At Risk / Churn,0,877,10,350702.67000000004,0.02137603193186351,0.3,48433,Cam Pha,2021-11-05,Male,25-34,direct
30733,Bargain Hunters,1,3503,1,7953.16,0.0,0.0,48434,Viet Tri,2020-08-27,Male,18-24,organic_search
30738,Hibernating / Low Engagement,3,890,2,110774.89,0.0,0.0,48435,Lao Cai,2021-04-22,Male,45-54,email_campaign
30741,Hibernating / Low Engagement,3,945,2,19994.4,0.004976510868699737,0.5,48435,Lao Cai,2022-03-07,Female,45-54,email_campaign
30742,Bargain Hunters,1,1566,3,15657.34,0.06090406039064872,0.3333333333333333,48435,Lao Cai,2019-10-23,Male,25-34,paid_search
30744,Hibernating / Low Engagement,3,1415,4,35207.5,0.05239591831132014,0.5,48436,Ha Long,2018-03-15,Male,35-44,paid_search
30746,Hibernating / Low Engagement,3,969,2,120537.24,0.0,0.0,48436,Ha Long,2020-03-07,Male,45-54,paid_search
30747,Hibernating / Low Engagement,3,1907,3,175688.47999999998,0.0,0.0,48436,Ha Long,2022-10-13,Male,18-24,email_campaign
30748,Loyal Customers,2,316,3,55709.22,0.0,0.0,48437,Son Tay,2019-02-20,Non-binary,25-34,paid_search
30754,At Risk / Churn,0,1562,6,151606.38999999998,0.01960703289784639,0.5,48438,Cam Pha,2021-04-12,Male,35-44,referral
30755,Hibernating / Low Engagement,3,3135,3,89688.44,0.13170070735336145,0.3333333333333333,48438,Cam Pha,2022-02-23,Male,18-24,paid_search
30758,Champions,4,373,23,553503.05,0.04087554497376501,0.2608695652173913,48439,Hai Phong,2021-08-01,Female,25-34,social_media
30759,Champions,4,185,18,608865.5700000001,0.028659623324839647,0.3333333333333333,48439,Hai Phong,2013-12-11,Male,35-44,organic_search
30762,Champions,4,357,24,797205.41,0.008162350429266088,0.25,48439,Hai Phong,2014-04-21,Male,25-34,social_media
30763,Bargain Hunters,1,3470,1,19599.56,0.17999991632464366,1.0,48440,Lao Cai,2021-11-22,Male,35-44,organic_search
30768,Bargain Hunters,1,1328,1,8638.92,0.0,0.0,48441,Thai Nguyen,2020-02-19,Female,45-54,paid_search
30769,Bargain Hunters,1,3409,2,9749.5,0.0,0.0,48441,Thai Nguyen,2021-11-18,Male,45-54,social_media
30772,Bargain Hunters,1,2695,2,14205.93,0.013883171721645183,0.5,48441,Thai Nguyen,2016-12-28,Female,25-34,organic_search
30774,At Risk / Churn,0,930,11,298232.0,0.049120990420108875,0.5454545454545454,48442,Uong Bi,2022-01-26,Female,18-24,paid_search
30776,At Risk / Churn,0,558,9,185176.45,0.0,0.0,48442,Uong Bi,2021-09-27,Male,35-44,paid_search
30777,Bargain Hunters,1,2711,1,13146.84,0.0,0.0,48442,Uong Bi,2021-09-01,Male,25-34,referral
30778,At Risk / Churn,0,2070,8,57119.46,0.024509099032048388,0.25,48444,Viet Tri,2021-11-11,Female,25-34,email_campaign
30779,Hibernating / Low Engagement,3,1098,4,25572.93,0.12121361031577704,0.75,48444,Viet Tri,2019-09-21,Non-binary,55+,organic_search
30780,At Risk / Churn,0,528,7,181970.39,0.01108901761194677,0.42857142857142855,48444,Viet Tri,2017-11-08,Male,25-34,social_media
30783,Bargain Hunters,1,1240,2,8900.44,0.06302281268751778,0.5,48445,Hanoi,2017-02-01,Female,55+,social_media
30786,Bargain Hunters,1,953,1,5978.85,0.0,0.0,48445,Hanoi,2019-11-27,Female,35-44,organic_search
30787,Hibernating / Low Engagement,3,2319,2,29452.79,0.025456503080192205,0.5,48445,Hanoi,2018-06-09,Female,55+,organic_search
30788,Champions,4,152,24,637468.1900000001,0.04800384819779629,0.375,48446,Nam Dinh,2012-09-20,Male,35-44,social_media
30789,Champions,4,150,29,528339.51,0.03442599638899038,0.3103448275862069,48446,Nam Dinh,2018-03-11,Male,35-44,organic_search
30790,Champions,4,276,18,523349.39,0.0381927161542866,0.2777777777777778,48446,Nam Dinh,2020-04-18,Female,45-54,organic_search
30791,Champions,4,251,30,627331.03,0.06172911316085,0.3333333333333333,48446,Nam Dinh,2022-01-08,Female,25-34,email_campaign
30792,Champions,4,219,18,432706.26,0.06669156891083511,0.3333333333333333,48446,Nam Dinh,2016-04-16,Female,35-44,direct
30793,Hibernating / Low Engagement,3,798,3,81547.70999999999,0.0,0.0,48449,Viet Tri,2019-06-08,Female,45-54,referral
